1.0960688571428569e-08 0*vps_amp
1.0970688571428569e-08 1*vps_amp
1.1960688571428570e-08 1*vps_amp
1.1970688571428570e-08 0*vps_amp
2.2941582857142855e-08 0*vps_amp
2.2951582857142853e-08 1*vps_amp
2.3941582857142854e-08 1*vps_amp
2.3951582857142855e-08 0*vps_amp
4.7115765714285710e-08 0*vps_amp
4.7125765714285715e-08 1*vps_amp
4.8115765714285712e-08 1*vps_amp
4.8125765714285710e-08 0*vps_amp
5.5910385714285702e-08 0*vps_amp
5.5920385714285706e-08 1*vps_amp
5.6910385714285704e-08 1*vps_amp
5.6920385714285702e-08 0*vps_amp
6.0911402857142839e-08 0*vps_amp
6.0921402857142850e-08 1*vps_amp
6.1911402857142848e-08 1*vps_amp
6.1921402857142846e-08 0*vps_amp
7.9247182857142848e-08 0*vps_amp
7.9257182857142846e-08 1*vps_amp
7.9266551428571424e-08 1*vps_amp
7.9276551428571422e-08 2*vps_amp
8.0247182857142844e-08 2*vps_amp
8.0257182857142855e-08 1*vps_amp
8.0266551428571420e-08 1*vps_amp
8.0276551428571418e-08 0*vps_amp
8.1002005714285710e-08 0*vps_amp
8.1012005714285708e-08 1*vps_amp
8.2002005714285706e-08 1*vps_amp
8.2012005714285704e-08 0*vps_amp
9.0897657142857133e-08 0*vps_amp
9.0907657142857145e-08 1*vps_amp
9.1897657142857142e-08 1*vps_amp
9.1907657142857140e-08 0*vps_amp
9.7546454285714283e-08 0*vps_amp
9.7556454285714281e-08 1*vps_amp
9.8546454285714278e-08 1*vps_amp
9.8556454285714277e-08 0*vps_amp
1.1145139999999999e-07 0*vps_amp
1.1146139999999999e-07 1*vps_amp
1.1245139999999999e-07 1*vps_amp
1.1246139999999999e-07 0*vps_amp
1.2847752857142855e-07 0*vps_amp
1.2848752857142853e-07 1*vps_amp
1.2947752857142854e-07 1*vps_amp
1.2948752857142855e-07 0*vps_amp
1.4586899142857142e-07 0*vps_amp
1.4587899142857141e-07 1*vps_amp
1.4686899142857142e-07 1*vps_amp
1.4687899142857140e-07 0*vps_amp
1.5033847142857143e-07 0*vps_amp
1.5034847142857141e-07 1*vps_amp
1.5133847142857142e-07 1*vps_amp
1.5134847142857141e-07 0*vps_amp
1.7320191428571427e-07 0*vps_amp
1.7321191428571428e-07 1*vps_amp
1.7420191428571426e-07 1*vps_amp
1.7421191428571428e-07 0*vps_amp
2.1761586571428570e-07 0*vps_amp
2.1762586571428571e-07 1*vps_amp
2.1861586571428570e-07 1*vps_amp
2.1862586571428571e-07 0*vps_amp
2.3190965142857140e-07 0*vps_amp
2.3191965142857139e-07 1*vps_amp
2.3290965142857140e-07 1*vps_amp
2.3291965142857138e-07 0*vps_amp
2.4444740857142856e-07 0*vps_amp
2.4445740857142857e-07 1*vps_amp
2.4544740857142858e-07 1*vps_amp
2.4545740857142854e-07 0*vps_amp
2.4932334571428570e-07 0*vps_amp
2.4933334571428571e-07 1*vps_amp
2.4954688285714284e-07 1*vps_amp
2.4955688285714285e-07 2*vps_amp
2.5032334571428567e-07 2*vps_amp
2.5033334571428568e-07 1*vps_amp
2.5054688285714281e-07 1*vps_amp
2.5055688285714282e-07 0*vps_amp
2.5784111714285710e-07 0*vps_amp
2.5785111714285711e-07 1*vps_amp
2.5884111714285712e-07 1*vps_amp
2.5885111714285708e-07 0*vps_amp
2.9163343142857138e-07 0*vps_amp
2.9164343142857140e-07 1*vps_amp
2.9232227714285710e-07 1*vps_amp
2.9233227714285711e-07 2*vps_amp
2.9263343142857141e-07 2*vps_amp
2.9264343142857136e-07 1*vps_amp
2.9332227714285712e-07 1*vps_amp
2.9333227714285708e-07 0*vps_amp
3.0083634857142852e-07 0*vps_amp
3.0084634857142853e-07 1*vps_amp
3.0183634857142854e-07 1*vps_amp
3.0184634857142850e-07 0*vps_amp
3.2080151142857140e-07 0*vps_amp
3.2081151142857141e-07 1*vps_amp
3.2180151142857142e-07 1*vps_amp
3.2181151142857138e-07 0*vps_amp
3.2562117714285709e-07 0*vps_amp
3.2563117714285710e-07 1*vps_amp
3.2662117714285711e-07 1*vps_amp
3.2663117714285712e-07 0*vps_amp
3.7976762857142853e-07 0*vps_amp
3.7977762857142854e-07 1*vps_amp
3.8076762857142856e-07 1*vps_amp
3.8077762857142851e-07 0*vps_amp
4.3192255428571429e-07 0*vps_amp
4.3193255428571430e-07 1*vps_amp
4.3292255428571426e-07 1*vps_amp
4.3293255428571432e-07 0*vps_amp
4.4727789999999997e-07 0*vps_amp
4.4728789999999998e-07 1*vps_amp
4.4827789999999999e-07 1*vps_amp
4.4828790000000000e-07 0*vps_amp
4.5687261999999991e-07 0*vps_amp
4.5688261999999997e-07 1*vps_amp
4.5787261999999993e-07 1*vps_amp
4.5788261999999994e-07 0*vps_amp
4.6151949714285713e-07 0*vps_amp
4.6152949714285714e-07 1*vps_amp
4.6251949714285710e-07 1*vps_amp
4.6252949714285716e-07 0*vps_amp
4.8180611142857138e-07 0*vps_amp
4.8181611142857134e-07 1*vps_amp
4.8280611142857135e-07 1*vps_amp
4.8281611142857141e-07 0*vps_amp
4.9550097142857145e-07 0*vps_amp
4.9551097142857140e-07 1*vps_amp
4.9650097142857141e-07 1*vps_amp
4.9651097142857148e-07 0*vps_amp
5.1790382857142850e-07 0*vps_amp
5.1791382857142857e-07 1*vps_amp
5.1890382857142847e-07 1*vps_amp
5.1891382857142854e-07 0*vps_amp
5.6992240571428563e-07 0*vps_amp
5.6993240571428569e-07 1*vps_amp
5.7092240571428570e-07 1*vps_amp
5.7093240571428566e-07 0*vps_amp
5.7346316571428562e-07 0*vps_amp
5.7347316571428568e-07 1*vps_amp
5.7385245428571430e-07 1*vps_amp
5.7386245428571426e-07 2*vps_amp
5.7446316571428559e-07 2*vps_amp
5.7447316571428565e-07 1*vps_amp
5.7485245428571427e-07 1*vps_amp
5.7486245428571433e-07 0*vps_amp
6.3572034285714282e-07 0*vps_amp
6.3573034285714288e-07 1*vps_amp
6.3672034285714278e-07 1*vps_amp
6.3673034285714285e-07 0*vps_amp
6.3941066857142856e-07 0*vps_amp
6.3942066857142852e-07 1*vps_amp
6.4041066857142853e-07 1*vps_amp
6.4042066857142860e-07 0*vps_amp
6.5468615714285711e-07 0*vps_amp
6.5469615714285707e-07 1*vps_amp
6.5568615714285708e-07 1*vps_amp
6.5569615714285715e-07 0*vps_amp
6.5962019999999990e-07 0*vps_amp
6.5963019999999997e-07 1*vps_amp
6.6062019999999998e-07 1*vps_amp
6.6063020000000004e-07 0*vps_amp
6.6600579714285710e-07 0*vps_amp
6.6601579714285706e-07 1*vps_amp
6.6700579714285707e-07 1*vps_amp
6.6701579714285714e-07 0*vps_amp
6.7255697714285711e-07 0*vps_amp
6.7256697714285717e-07 1*vps_amp
6.7355697714285708e-07 1*vps_amp
6.7356697714285714e-07 0*vps_amp
6.8750311142857140e-07 0*vps_amp
6.8751311142857146e-07 1*vps_amp
6.8850311142857137e-07 1*vps_amp
6.8851311142857143e-07 0*vps_amp
7.1168622857142845e-07 0*vps_amp
7.1169622857142852e-07 1*vps_amp
7.1268622857142853e-07 1*vps_amp
7.1269622857142849e-07 0*vps_amp
7.2092277142857132e-07 0*vps_amp
7.2093277142857139e-07 1*vps_amp
7.2160162285714277e-07 1*vps_amp
7.2161162285714284e-07 2*vps_amp
7.2192277142857129e-07 2*vps_amp
7.2193277142857135e-07 1*vps_amp
7.2260162285714285e-07 1*vps_amp
7.2261162285714281e-07 0*vps_amp
7.2325499142857137e-07 0*vps_amp
7.2326499142857144e-07 1*vps_amp
7.2425499142857134e-07 1*vps_amp
7.2426499142857141e-07 0*vps_amp
7.3660086285714284e-07 0*vps_amp
7.3661086285714279e-07 1*vps_amp
7.3760086285714281e-07 1*vps_amp
7.3761086285714287e-07 0*vps_amp
7.6748295428571423e-07 0*vps_amp
7.6749295428571429e-07 1*vps_amp
7.6848295428571420e-07 1*vps_amp
7.6849295428571426e-07 0*vps_amp
7.6864230571428560e-07 0*vps_amp
7.6865230571428567e-07 1*vps_amp
7.6964230571428568e-07 1*vps_amp
7.6965230571428564e-07 0*vps_amp
7.7512967142857131e-07 0*vps_amp
7.7513967142857137e-07 1*vps_amp
7.7612967142857138e-07 1*vps_amp
7.7613967142857145e-07 0*vps_amp
7.7653837714285706e-07 0*vps_amp
7.7654837714285702e-07 1*vps_amp
7.7753837714285703e-07 1*vps_amp
7.7754837714285710e-07 0*vps_amp
7.9153283428571422e-07 0*vps_amp
7.9154283428571429e-07 1*vps_amp
7.9253283428571419e-07 1*vps_amp
