5.2650944444444447e-09 0*vps_amp
5.2750944444444453e-09 1*vps_amp
6.2650944444444454e-09 1*vps_amp
6.2750944444444452e-09 0*vps_amp
2.0792232222222223e-08 0*vps_amp
2.0802232222222222e-08 1*vps_amp
2.1792232222222222e-08 1*vps_amp
2.1802232222222224e-08 0*vps_amp
2.2130598888888891e-08 0*vps_amp
2.2140598888888889e-08 1*vps_amp
2.3130598888888890e-08 1*vps_amp
2.3140598888888888e-08 0*vps_amp
5.4079744444444457e-08 0*vps_amp
5.4089744444444455e-08 1*vps_amp
5.5079744444444453e-08 1*vps_amp
5.5089744444444458e-08 0*vps_amp
5.7626022222222233e-08 0*vps_amp
5.7636022222222232e-08 1*vps_amp
5.8261064444444449e-08 1*vps_amp
5.8271064444444448e-08 2*vps_amp
5.8626022222222229e-08 2*vps_amp
5.8636022222222234e-08 1*vps_amp
5.9261064444444445e-08 1*vps_amp
5.9271064444444450e-08 0*vps_amp
5.9970178888888893e-08 0*vps_amp
5.9980178888888891e-08 1*vps_amp
6.0970178888888902e-08 1*vps_amp
6.0980178888888900e-08 0*vps_amp
7.9484228888888887e-08 0*vps_amp
7.9494228888888899e-08 1*vps_amp
8.0484228888888896e-08 1*vps_amp
8.0494228888888894e-08 0*vps_amp
8.6529278888888891e-08 0*vps_amp
8.6539278888888902e-08 1*vps_amp
8.7529278888888900e-08 1*vps_amp
8.7539278888888898e-08 0*vps_amp
8.9400000000000006e-08 0*vps_amp
8.9410000000000005e-08 1*vps_amp
9.0400000000000002e-08 1*vps_amp
9.0410000000000000e-08 0*vps_amp
9.4757225555555558e-08 0*vps_amp
9.4767225555555556e-08 1*vps_amp
9.5757225555555553e-08 1*vps_amp
9.5767225555555565e-08 0*vps_amp
1.0080215444444446e-07 0*vps_amp
1.0081215444444447e-07 1*vps_amp
1.0180215444444446e-07 1*vps_amp
1.0181215444444446e-07 0*vps_amp
1.0791654333333334e-07 0*vps_amp
1.0792654333333333e-07 1*vps_amp
1.0797635222222224e-07 1*vps_amp
1.0798635222222222e-07 2*vps_amp
1.0891654333333334e-07 2*vps_amp
1.0892654333333333e-07 1*vps_amp
1.0897635222222223e-07 1*vps_amp
1.0898635222222222e-07 0*vps_amp
1.0920027888888890e-07 0*vps_amp
1.0921027888888889e-07 1*vps_amp
1.1020027888888891e-07 1*vps_amp
1.1021027888888889e-07 0*vps_amp
1.2143479666666668e-07 0*vps_amp
1.2144479666666667e-07 1*vps_amp
1.2243479666666668e-07 1*vps_amp
1.2244479666666666e-07 0*vps_amp
1.3301117444444446e-07 0*vps_amp
1.3302117444444444e-07 1*vps_amp
1.3401117444444445e-07 1*vps_amp
1.3402117444444444e-07 0*vps_amp
1.3868615888888889e-07 0*vps_amp
1.3869615888888890e-07 1*vps_amp
1.3871799111111111e-07 1*vps_amp
1.3872799111111110e-07 2*vps_amp
1.3959898444444446e-07 2*vps_amp
1.3960898444444445e-07 3*vps_amp
1.3968615888888891e-07 3*vps_amp
1.3969615888888889e-07 2*vps_amp
1.3971799111111111e-07 2*vps_amp
1.3972799111111109e-07 1*vps_amp
1.4059898444444446e-07 1*vps_amp
1.4060898444444444e-07 0*vps_amp
1.4996462000000003e-07 0*vps_amp
1.4997462000000002e-07 1*vps_amp
1.5096462000000003e-07 1*vps_amp
1.5097462000000001e-07 0*vps_amp
1.5126724444444445e-07 0*vps_amp
1.5127724444444443e-07 1*vps_amp
1.5226724444444444e-07 1*vps_amp
1.5227724444444443e-07 0*vps_amp
1.6020599444444446e-07 0*vps_amp
1.6021599444444445e-07 1*vps_amp
1.6052584444444444e-07 1*vps_amp
1.6053584444444443e-07 2*vps_amp
1.6120599444444446e-07 2*vps_amp
1.6121599444444444e-07 1*vps_amp
1.6130076333333334e-07 1*vps_amp
1.6131076333333335e-07 2*vps_amp
1.6152584444444444e-07 2*vps_amp
1.6153584444444445e-07 1*vps_amp
1.6230076333333333e-07 1*vps_amp
1.6231076333333334e-07 0*vps_amp
1.7055625555555558e-07 0*vps_amp
