2.5167666400000006e-07 0*vps_amp
2.5168666400000002e-07 1*vps_amp
2.5267666400000003e-07 1*vps_amp
2.5268666400000004e-07 0*vps_amp
3.0634149600000000e-07 0*vps_amp
3.0635149600000001e-07 1*vps_amp
3.0734149600000002e-07 1*vps_amp
3.0735149599999998e-07 0*vps_amp
3.1165602400000006e-07 0*vps_amp
3.1166602400000001e-07 1*vps_amp
3.1265602400000002e-07 1*vps_amp
3.1266602400000004e-07 0*vps_amp
3.3009020800000003e-07 0*vps_amp
3.3010020800000004e-07 1*vps_amp
3.3109020800000005e-07 1*vps_amp
3.3110020800000001e-07 0*vps_amp
3.6986676000000002e-07 0*vps_amp
3.6987676000000003e-07 1*vps_amp
3.7086676000000004e-07 1*vps_amp
3.7087676000000005e-07 0*vps_amp
3.8741150400000000e-07 0*vps_amp
3.8742150400000001e-07 1*vps_amp
3.8841150400000002e-07 1*vps_amp
3.8842150400000004e-07 0*vps_amp
4.0749286400000007e-07 0*vps_amp
4.0750286400000008e-07 1*vps_amp
4.0849286400000009e-07 1*vps_amp
4.0850286400000005e-07 0*vps_amp
5.4049736000000001e-07 0*vps_amp
5.4050736000000007e-07 1*vps_amp
5.4149736000000008e-07 1*vps_amp
5.4150736000000004e-07 0*vps_amp
5.4515636000000008e-07 0*vps_amp
5.4516636000000014e-07 1*vps_amp
5.4615636000000005e-07 1*vps_amp
5.4616636000000011e-07 0*vps_amp
6.1069651200000009e-07 0*vps_amp
6.1070651200000015e-07 1*vps_amp
6.1131281600000009e-07 1*vps_amp
6.1132281600000005e-07 2*vps_amp
6.1169651200000006e-07 2*vps_amp
6.1170651200000012e-07 1*vps_amp
6.1231281600000006e-07 1*vps_amp
6.1232281600000012e-07 0*vps_amp
6.3405613600000012e-07 0*vps_amp
6.3406613600000008e-07 1*vps_amp
6.3469758400000017e-07 1*vps_amp
6.3470758400000013e-07 2*vps_amp
6.3505613600000009e-07 2*vps_amp
6.3506613600000015e-07 1*vps_amp
6.3569758400000014e-07 1*vps_amp
6.3570758400000020e-07 0*vps_amp
6.4600120000000005e-07 0*vps_amp
6.4601120000000012e-07 1*vps_amp
6.4700120000000013e-07 1*vps_amp
6.4701120000000009e-07 0*vps_amp
7.1132978400000001e-07 0*vps_amp
7.1133978400000008e-07 1*vps_amp
7.1232978400000009e-07 1*vps_amp
7.1233978400000005e-07 0*vps_amp
7.6808432000000009e-07 0*vps_amp
7.6809432000000004e-07 1*vps_amp
7.6908432000000006e-07 1*vps_amp
7.6909432000000012e-07 0*vps_amp
8.0180824000000003e-07 0*vps_amp
8.0181824000000009e-07 1*vps_amp
8.0280824000000010e-07 1*vps_amp
8.0281824000000006e-07 0*vps_amp
8.3129897600000008e-07 0*vps_amp
8.3130897600000015e-07 1*vps_amp
8.3229897600000005e-07 1*vps_amp
8.3230897600000012e-07 0*vps_amp
8.5034720800000018e-07 0*vps_amp
8.5035720800000025e-07 1*vps_amp
8.5134720800000015e-07 1*vps_amp
8.5135720800000022e-07 0*vps_amp
8.9814763200000023e-07 0*vps_amp
8.9815763200000019e-07 1*vps_amp
8.9914763200000020e-07 1*vps_amp
8.9915763200000026e-07 0*vps_amp
9.1569136800000021e-07 0*vps_amp
9.1570136800000017e-07 1*vps_amp
9.1669136800000018e-07 1*vps_amp
9.1670136800000025e-07 0*vps_amp
9.4306414400000018e-07 0*vps_amp
9.4307414400000014e-07 1*vps_amp
9.4406414400000015e-07 1*vps_amp
9.4407414400000022e-07 0*vps_amp
9.6857517600000009e-07 0*vps_amp
9.6858517600000015e-07 1*vps_amp
9.6957517600000016e-07 1*vps_amp
9.6958517600000022e-07 0*vps_amp
1.0234363760000000e-06 0*vps_amp
1.0234463760000001e-06 1*vps_amp
1.0244363760000001e-06 1*vps_amp
1.0244463760000002e-06 0*vps_amp
1.0291465600000001e-06 0*vps_amp
1.0291565600000002e-06 1*vps_amp
1.0301465600000002e-06 1*vps_amp
1.0301565600000003e-06 0*vps_amp
1.1016188960000001e-06 0*vps_amp
1.1016288960000002e-06 1*vps_amp
1.1026188960000002e-06 1*vps_amp
1.1026288960000003e-06 0*vps_amp
1.1071310160000002e-06 0*vps_amp
1.1071410160000001e-06 1*vps_amp
1.1081310160000001e-06 1*vps_amp
1.1081410160000002e-06 0*vps_amp
1.1236830160000002e-06 0*vps_amp
1.1236930160000002e-06 1*vps_amp
1.1246830160000002e-06 1*vps_amp
1.1246930160000003e-06 0*vps_amp
1.1363293920000001e-06 0*vps_amp
1.1363393920000000e-06 1*vps_amp
1.1373293920000000e-06 1*vps_amp
1.1373393920000001e-06 0*vps_amp
1.1547385840000001e-06 0*vps_amp
1.1547485840000002e-06 1*vps_amp
1.1557385840000002e-06 1*vps_amp
1.1557485840000001e-06 0*vps_amp
1.2145913280000001e-06 0*vps_amp
1.2146013280000001e-06 1*vps_amp
1.2155913280000002e-06 1*vps_amp
1.2156013280000002e-06 0*vps_amp
1.2362566880000001e-06 0*vps_amp
1.2362666880000002e-06 1*vps_amp
1.2372566880000000e-06 1*vps_amp
1.2372666880000001e-06 0*vps_amp
1.3398053840000001e-06 0*vps_amp
1.3398153840000002e-06 1*vps_amp
1.3408053840000002e-06 1*vps_amp
1.3408153840000000e-06 0*vps_amp
1.4234754080000002e-06 0*vps_amp
1.4234854080000002e-06 1*vps_amp
1.4244754080000000e-06 1*vps_amp
1.4244854080000001e-06 0*vps_amp
1.4342447040000001e-06 0*vps_amp
1.4342547040000002e-06 1*vps_amp
1.4352447040000002e-06 1*vps_amp
1.4352547040000003e-06 0*vps_amp
1.5032891680000002e-06 0*vps_amp
1.5032991680000002e-06 1*vps_amp
1.5042891680000000e-06 1*vps_amp
1.5042991680000001e-06 0*vps_amp
1.5158619280000001e-06 0*vps_amp
1.5158719280000002e-06 1*vps_amp
1.5168619280000002e-06 1*vps_amp
1.5168719280000003e-06 0*vps_amp
1.5345175760000003e-06 0*vps_amp
1.5345275760000004e-06 1*vps_amp
1.5355175760000002e-06 1*vps_amp
1.5355275760000002e-06 0*vps_amp
1.5407656240000002e-06 0*vps_amp
1.5407756240000002e-06 1*vps_amp
1.5417656240000002e-06 1*vps_amp
1.5417756240000003e-06 0*vps_amp
1.5535552080000002e-06 0*vps_amp
1.5535652080000003e-06 1*vps_amp
1.5545552080000003e-06 1*vps_amp
1.5545652080000003e-06 0*vps_amp
1.5671682800000001e-06 0*vps_amp
1.5671782800000002e-06 1*vps_amp
1.5681682800000002e-06 1*vps_amp
1.5681782800000001e-06 0*vps_amp
1.6035613200000003e-06 0*vps_amp
1.6035713200000003e-06 1*vps_amp
1.6045613200000001e-06 1*vps_amp
1.6045713200000002e-06 0*vps_amp
1.6229749680000002e-06 0*vps_amp
1.6229849680000003e-06 1*vps_amp
1.6239749680000001e-06 1*vps_amp
1.6239849680000001e-06 0*vps_amp
1.6472224560000002e-06 0*vps_amp
1.6472324560000001e-06 1*vps_amp
1.6482224560000003e-06 1*vps_amp
1.6482324560000002e-06 0*vps_amp
1.6535008000000003e-06 0*vps_amp
1.6535108000000001e-06 1*vps_amp
1.6545008000000001e-06 1*vps_amp
1.6545108000000000e-06 0*vps_amp
1.6649430080000003e-06 0*vps_amp
1.6649530080000002e-06 1*vps_amp
1.6659430080000002e-06 1*vps_amp
1.6659530080000000e-06 0*vps_amp
1.7860771440000000e-06 0*vps_amp
1.7860871439999999e-06 1*vps_amp
1.7870771440000001e-06 1*vps_amp
1.7870871440000000e-06 0*vps_amp
1.8441919440000003e-06 0*vps_amp
1.8442019440000001e-06 1*vps_amp
1.8451919440000001e-06 1*vps_amp
1.8452019440000000e-06 0*vps_amp
1.9697522720000003e-06 0*vps_amp
1.9697622720000001e-06 1*vps_amp
1.9707522720000003e-06 1*vps_amp
1.9707622720000002e-06 0*vps_amp
2.0495905840000004e-06 0*vps_amp
2.0496005840000002e-06 1*vps_amp
2.0505905840000005e-06 1*vps_amp
2.0506005840000003e-06 0*vps_amp
2.0534775200000001e-06 0*vps_amp
2.0534875200000000e-06 1*vps_amp
2.0544775200000002e-06 1*vps_amp
2.0544875200000000e-06 0*vps_amp
